日期,交割月份,時間,Open,High,Low,Volume,Close,NextClose,Y_pred,,,
20180709,201807,103200,0.730532213,0.729365525,0.732662192,0.042897071,0.731652661,0.727731092,0.732269824,FALSE,FALSE,TRUE
20180709,201807,103301,0.732212885,0.729927007,0.73098434,0.04617815,0.727731092,0.727170868,0.733409405,TRUE,FALSE,FALSE
20180709,201807,103400,0.728291317,0.726558113,0.729306488,0.069753311,0.727170868,0.727170868,0.734952748,TRUE,NOT ACTION,FALSE
20180709,201807,103500,0.727731092,0.725435149,0.728747204,0.054441609,0.727170868,0.726610644,0.734012365,FALSE,FALSE,TRUE
20180709,201807,103600,0.727731092,0.724873666,0.728747204,0.038036213,0.726610644,0.723809524,0.73153317,FALSE,FALSE,TRUE
20180709,201807,103700,0.727170868,0.724873666,0.726510067,0.087373921,0.723809524,0.724369748,0.731162906,FALSE,TRUE,FALSE
20180709,201807,103800,0.724369748,0.722627737,0.727069351,0.030380362,0.724369748,0.724929972,0.730961442,FALSE,TRUE,FALSE
20180709,201807,103900,0.724369748,0.723750702,0.727069351,0.034876656,0.724929972,0.728291317,0.72921145,FALSE,TRUE,FALSE
20180709,201807,104000,0.725490196,0.725996631,0.727628635,0.069145704,0.728291317,0.728291317,0.72840178,FALSE,NOT ACTION,FALSE
20180709,201807,104100,0.729411765,0.727119596,0.731543624,0.033661441,0.728291317,0.729971989,0.728741765,TRUE,TRUE,TRUE
20180709,201807,104203,0.728851541,0.728804043,0.731543624,0.035727306,0.729971989,0.730532213,0.730591357,TRUE,TRUE,TRUE
20180709,201807,104300,0.730532213,0.728804043,0.732662192,0.033175355,0.730532213,0.733333333,0.732906461,TRUE,TRUE,TRUE
20180709,201807,104400,0.731652661,0.731611454,0.732662192,0.084214364,0.733333333,0.731652661,0.733531833,TRUE,FALSE,FALSE
20180709,201807,104500,0.733333333,0.731611454,0.734340045,0.056750516,0.731652661,0.733333333,0.734518468,TRUE,TRUE,TRUE
20180709,201807,104600,0.732212885,0.731049972,0.734340045,0.022359947,0.733333333,0.732773109,0.736091852,TRUE,FALSE,FALSE
20180709,201807,104701,0.733333333,0.731611454,0.735458613,0.037671649,0.732773109,0.732212885,0.736473203,TRUE,FALSE,FALSE
20180709,201807,104800,0.733893557,0.731611454,0.734899329,0.026977762,0.732212885,0.731092437,0.736744761,TRUE,FALSE,FALSE
20180709,201807,104902,0.732773109,0.73048849,0.734340045,0.021387775,0.731092437,0.732212885,0.737117052,TRUE,TRUE,TRUE
20180709,201807,105001,0.731652661,0.73048849,0.732102908,0.058573338,0.732212885,0.731652661,0.737100959,FALSE,FALSE,TRUE
20180709,201807,105100,0.732773109,0.73048849,0.733780761,0.009721716,0.731652661,0.732773109,0.736075163,FALSE,TRUE,FALSE
20180709,201807,105203,0.731652661,0.73048849,0.734340045,0.01591931,0.732773109,0.732212885,0.735578656,FALSE,FALSE,TRUE
