日期,交割月份,時間,Open,High,Low,Volume,Close,NextClose,Y_pred,Y_pred(tomorrow),,
20180709,201807,113105,0.73837535,0.736103313,0.739932886,0.010693887,0.737254902,0.740056022,0.711175144,TRUE,TRUE,TRUE
20180709,201807,113206,0.737815126,0.73778776,0.74049217,0.031595577,0.740056022,0.740056022,0.711176693,TRUE,NOT ACTION,FALSE
20180709,201807,113300,0.740616246,0.738910724,0.742729306,0.082391542,0.740056022,0.740056022,0.710775554,FALSE,NOT ACTION,FALSE
20180709,201807,113401,0.741176471,0.738910724,0.742729306,0.031717098,0.740056022,0.740056022,0.712105036,TRUE,NOT ACTION,FALSE
20180709,201807,113501,0.740616246,0.739472207,0.743288591,0.036456435,0.740056022,0.740056022,0.71336472,TRUE,NOT ACTION,FALSE
20180709,201807,113600,0.740616246,0.738910724,0.742729306,0.033418398,0.740056022,0.741736695,0.713453412,TRUE,TRUE,TRUE
20180709,201807,113705,0.740616246,0.739472207,0.743288591,0.025884069,0.741736695,0.743417367,0.713629782,TRUE,TRUE,TRUE
20180709,201807,113801,0.741736695,0.742279618,0.743847875,0.138291408,0.743417367,0.742857143,0.713362575,FALSE,FALSE,TRUE
20180709,201807,113900,0.743977591,0.742279618,0.744966443,0.044598372,0.742857143,0.742857143,0.714162171,TRUE,NOT ACTION,FALSE
20180709,201807,114001,0.743417367,0.740595171,0.744966443,0.026734719,0.742857143,0.742296919,0.715675294,TRUE,FALSE,FALSE
20180709,201807,114101,0.742857143,0.741156654,0.744966443,0.033661441,0.742296919,0.738935574,0.716127872,TRUE,FALSE,FALSE
20180709,201807,114200,0.742296919,0.740033689,0.742170022,0.058451817,0.738935574,0.739495798,0.715640128,FALSE,TRUE,FALSE
20180709,201807,114300,0.740056022,0.73778776,0.742170022,0.019200389,0.739495798,0.740056022,0.71550411,FALSE,TRUE,FALSE
20180709,201807,114404,0.740616246,0.738349242,0.742170022,0.034998177,0.740056022,0.741176471,0.713410079,FALSE,TRUE,FALSE
20180709,201807,114501,0.741176471,0.739472207,0.743288591,0.026491676,0.741176471,0.741176471,0.712694705,FALSE,NOT ACTION,FALSE
20180709,201807,114600,0.741736695,0.739472207,0.743847875,0.018714303,0.741176471,0.740056022,0.713095844,TRUE,FALSE,FALSE
20180709,201807,114700,0.741736695,0.738910724,0.742729306,0.023939725,0.740056022,0.740056022,0.714075327,TRUE,NOT ACTION,FALSE
20180709,201807,114802,0.741176471,0.738349242,0.742729306,0.018228217,0.740056022,0.741736695,0.714300752,TRUE,TRUE,TRUE
20180709,201807,114902,0.740056022,0.739472207,0.742729306,0.019929518,0.741736695,0.741176471,0.713543952,FALSE,FALSE,TRUE
20180709,201807,115002,0.742296919,0.740033689,0.744407159,0.027099283,0.741176471,0.741176471,0.713320732,FALSE,NOT ACTION,FALSE
20180709,201807,115102,0.741736695,0.739472207,0.743847875,0.007655851,0.741176471,0.741736695,0.713936269,TRUE,TRUE,TRUE
20180709,201807,115201,0.741736695,0.739472207,0.744407159,0.008992587,0.741736695,0.741176471,0.714658856,TRUE,FALSE,FALSE
